,ID,Gender,Race,Age_at_Release,Residence_PUMA,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
18460,19054,1,0,45,12,5.0,0,3,3,2.5,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.452694611,0.43742515,0,0
18461,19056,1,1,30,20,7.0,2,1,1,1.5,5,6,0,1,4,1,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0.0,0.0,0,0
18462,19057,1,1,35,5,6.082216088328075,0,2,2,0.5,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
18463,19058,1,1,30,9,5.0,0,1,1,0.5,7,6,1,5,0,5,0,0,0,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,3.101910828,0,0
18464,19059,1,1,25,7,6.0,1,0,0,2.5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10,0,0,0.064139942,0.532434402,1,0
18465,19060,1,1,25,21,7.0,2,0,0,0.5,5,0,0,0,3,2,0,0,2,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0.961678832,0.666514599,0,0
18466,19061,0,0,25,12,7.0,0,0,0,0.5,5,4,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,3,1.0,1.484756098,0,0
18467,19062,1,1,30,5,6.0,1,0,0,2.5,3,5,1,2,1,3,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,4,0,0,0,0.0,0.0,0,1
18468,19063,1,1,20,6,6.0,1,0,0,1.5,2,1,1,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0.936117936,0.897420147,0,0
18469,19064,0,1,25,11,9.0,1,1,1,3.5,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0.0,0.0,0,0
18470,19066,1,0,40,15,4.0,0,3,3,0.5,4,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0.908196721,0.399180328,0,0
18471,19067,0,0,40,2,6.0,1,3,3,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.623613312,0.578843106,0,0
18472,19068,1,1,55,8,2.0,0,3,3,2.5,5,6,3,1,0,1,1,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0.999043977,0.34918738,0,0
18473,19069,0,0,25,15,8.0,2,0,0,0.5,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0.288359788,0.966269841,1,1
18474,19070,1,1,25,12,9.0,1,0,0,3.5,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,10,1,3,0.346428571,0.521785714,0,1
18475,19071,1,1,35,4,4.0,0,0,0,3.5,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0.930968564,0,0
18476,19072,1,0,20,12,6.0,0,0,0,0.5,8,6,0,2,3,5,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
18477,19073,1,0,45,4,2.0,0,3,3,0.5,10,4,3,1,0,5,1,0,2,3,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3,0,0,0,1.0,1.0,0,1
18478,19074,1,1,20,7,7.0,1,1,1,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,10,3,0,0.262697023,0.63966725,0,0
18479,19075,1,1,20,21,10.0,1,2,2,2.5,7,1,0,5,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1.0,2.0,1,1
18480,19076,0,0,25,3,9.0,0,0,0,0.5,8,3,0,0,3,5,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0.247844828,1.180765086,1,1
18481,19077,1,1,30,8,9.0,0,0,0,0.5,10,6,1,4,5,5,0,1,2,4,0,2,2,1,0,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0.55372617,0.633015598,0,1
18482,19078,1,1,20,19,7.0,2,3,3,2.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017828201,1.183954619,0,1
18483,19079,0,0,25,6,7.0,2,1,1,2.5,3,2,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,1,0.963488844,1.481744422,0,0
18484,19080,1,1,55,12,3.0,0,2,2,1.5,4,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,1,0.62890625,1.0,1,0
18485,19081,1,0,30,25,5.0,0,1,1,0.5,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0.994579946,1.979674797,0,1
18486,19082,1,0,25,4,6.0,2,0,0,1.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0.976604278,0,0
18487,19083,0,0,25,13,9.0,1,3,3,1.5,5,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,2,5,0,3,0.341207349,0.319553806,0,1
18488,19085,0,0,35,17,5.0,0,3,3,2.5,6,4,0,2,4,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.635217391,0,0
18489,19086,1,1,20,21,8.0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,3,3,1,1.0,2.094323394,0,0
18490,19087,1,1,20,20,8.0,2,0,0,1.5,3,4,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0,1
18491,19088,1,1,40,19,7.0,1,1,1,2.5,9,3,3,2,0,4,1,1,3,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2,0.962476548,2.055816135,0,1
18492,19089,1,1,20,18,10.0,1,1,1,0.5,6,6,1,0,3,5,0,1,0,3,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0.0,0.0,0,1
18493,19090,1,1,20,5,6.0,2,1,1,1.5,3,1,0,0,3,1,1,1,1,2,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,4,0,0,0,0.0,0.0,0,1
18494,19091,1,1,30,8,5.0,0,2,2,0.5,3,4,0,0,4,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,1
18495,19092,1,0,30,18,6.0,2,3,3,0.5,5,4,1,0,2,4,1,0,1,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,3.0,0,0
18496,19094,1,1,35,23,6.0,2,1,1,2.5,6,6,0,4,5,5,0,1,0,4,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,5,0,0,0.0,0.0,0,1
18497,19095,1,0,25,3,8.0,2,0,0,2.5,3,6,0,2,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16988417,0.70511583,0,1
18498,19096,1,1,25,6,6.082216088328075,0,0,0,2.5,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,1,0.0,0.0,0,0
18499,19097,1,1,20,2,8.0,2,0,0,3.5,5,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,0.0,0.0,0,1
18500,19098,1,0,45,15,4.0,0,0,0,0.5,4,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,1
18501,19099,1,1,30,8,7.0,2,3,3,1.5,5,6,2,3,2,5,1,0,2,4,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0.0,0.0,0,1
18502,19100,1,1,55,15,1.0,0,3,3,0.5,10,6,2,5,2,3,0,0,3,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059760956,1.0,1,1
18503,19101,1,1,20,21,10.0,1,0,0,1.5,3,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,3,1,0.236220472,0.958661417,0,1
18504,19102,1,1,25,16,8.0,0,2,2,1.5,6,3,0,3,3,3,0,0,2,3,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,3,0.104116223,0.884382567,0,1
18505,19103,0,0,25,3,7.0,2,3,3,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,10,0,3,0.292565947,0.875899281,1,1
18506,19104,1,1,55,11,5.0,0,3,3,2.5,3,2,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0.662763466,1.710772834,0,0
18507,19105,1,1,35,10,6.0,2,1,1,2.5,3,1,0,0,3,0,0,0,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0.475728155,0.635217391,0,0
18508,19106,1,1,25,5,9.0,1,2,2,1.5,2,4,0,0,5,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0,1
18509,19107,0,0,35,6,8.0,2,3,3,1.5,8,6,1,3,5,4,0,0,2,4,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18510,19108,1,1,40,20,4.0,0,1,1,1.5,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0,0
18511,19110,0,1,25,3,9.0,1,1,1,1.5,3,3,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.758266819,0.416476625,1,0
18512,19111,1,0,35,4,4.0,0,0,0,1.5,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.194103194,0.897420147,0,1
18513,19112,1,1,35,3,9.0,1,3,3,2.5,10,3,1,2,5,5,0,1,1,4,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0
18514,19113,1,0,25,21,6.0,2,1,1,0.5,5,6,0,2,4,4,0,0,2,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,0,0.562222222,1.623333333,0,1
18515,19114,1,1,20,4,6.0,1,0,0,1.5,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.101419878,0.740872211,0,0
18516,19115,1,1,25,20,9.0,1,1,1,3.5,5,1,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,0.0,0,1
18517,19116,1,0,25,7,9.0,1,1,1,2.5,7,6,1,5,3,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,4,0,0,3,1.0,1.0,0,0
18518,19117,1,0,20,3,8.0,2,0,0,0.5,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,10,3,2,0.0,0.0,0,1
18519,19118,1,0,25,13,7.0,2,3,3,0.5,6,6,1,2,4,4,0,0,1,4,1,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,10,0,0,0.898954704,2.0,0,1
18520,19119,1,1,20,9,7.0,2,1,1,0.5,4,5,1,3,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
18521,19120,1,1,25,4,5.0,1,1,1,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.555389222,1.093562874,0,0
18522,19121,1,0,20,16,8.0,2,0,0,1.5,3,1,0,0,2,2,0,0,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0.132110092,0.670183486,0,1
18523,19122,1,1,25,5,10.0,1,0,0,0.5,6,5,1,3,0,5,0,0,0,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,1
18524,19123,1,1,25,8,6.0,2,1,1,0.5,6,4,0,1,5,2,0,0,2,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,5,1,1,0.378830084,1.0,0,1
18525,19124,1,0,30,20,6.082216088328075,0,0,0,0.5,5,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1
18526,19125,1,1,35,8,4.0,0,2,2,2.5,9,6,3,1,5,1,0,1,1,3,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0.618015013,0.304628857,0,1
18527,19126,1,1,45,25,5.0,0,3,3,1.5,10,6,3,5,4,5,1,0,3,4,1,3,2,1,0,0,0,0,1,1,0,1,0,0,0,0,7,1,0,1.0,0.83295325,0,1
18528,19127,1,1,20,4,7.0,1,0,0,1.5,3,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,10,0,0,0.475728155,0.635217391,0,0
18529,19128,1,1,35,14,6.0,2,1,1,2.5,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0.0,0.0,0,1
18530,19129,0,1,25,8,8.0,2,3,3,1.5,4,5,0,5,0,1,0,0,2,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,2,0.0,0.0,1,1
18531,19131,0,0,40,13,8.0,2,2,2,1.5,3,3,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,4,10,3,0,0.0,0.0,0,1
18532,19132,1,1,55,21,3.0,0,2,2,1.5,4,1,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.262295082,0.99795082,0,1
18533,19133,1,0,55,16,2.0,1,3,3,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18534,19135,1,1,25,6,7.0,0,0,0,2.5,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.686192469,1.0,0,0
18535,19136,1,1,20,1,10.0,1,0,0,1.5,5,0,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0.0,0.0,0,1
18536,19137,1,1,20,12,7.0,2,0,0,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0.997826087,0.794021739,0,0
18537,19139,1,0,25,9,7.0,2,3,3,1.5,3,6,3,0,1,5,1,0,1,3,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0.137457045,1.0,0,1
18538,19140,0,1,25,11,6.0,2,3,3,3.5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0.819253438,0.717583497,1,0
18539,19141,0,1,35,20,3.0,1,2,2,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1.0,2.261609907,0,0
18540,19142,1,1,20,9,7.0,0,1,1,0.5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,0,1,0.664556962,1.0,0,0
18541,19144,1,0,45,3,3.0,0,3,3,2.5,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.997849462,0.785483871,0,0
18542,19146,1,1,25,8,6.0,2,1,1,0.5,4,6,1,0,3,2,1,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,7,3,1,0.0,0.0,0,1
18543,19147,1,0,35,12,4.0,0,2,2,0.5,3,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1.0,2.0,0,1
18544,19148,1,0,30,23,4.0,0,1,1,2.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,4,1,0,1,0.859752821,0.392530897,1,0
18545,19149,1,0,40,13,5.0,0,1,1,1.5,6,6,1,1,0,5,0,1,3,3,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,6,0,0,1.0,1.295212766,1,0
18546,19150,1,1,20,15,10.0,1,1,1,1.5,7,2,1,4,2,1,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,3,1,1,0,0.0,0.0,0,1
18547,19151,1,1,30,7,6.0,2,3,3,1.5,8,5,1,2,5,2,0,1,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,4,10,3,1,0.824530516,0.428697183,0,0
18548,19152,1,0,25,15,9.0,1,2,2,0.5,4,1,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,4,5,0,0,0.492227979,0.946243523,0,1
18549,19154,1,1,20,11,8.0,2,3,3,0.5,5,0,1,3,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
18550,19155,1,1,25,5,7.0,2,3,3,1.5,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,7,0,0,0.167325428,0.481225296,0,1
18551,19156,1,1,45,21,6.0,2,0,0,0.5,10,6,0,5,2,5,0,0,3,3,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0.367875648,2.0,0,1
18552,19157,0,1,35,15,8.0,2,3,3,0.5,5,3,0,2,2,4,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0.91350211,0.77056962,0,0
18553,19158,1,0,35,11,4.0,1,0,0,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,10,0,1,0.0,0.635217391,0,0
18554,19159,0,0,25,24,7.0,2,0,0,1.5,4,5,2,3,1,3,0,0,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.961937716,0.631920415,0,0
18555,19160,1,0,20,16,9.0,1,0,0,1.5,5,1,0,5,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,0,0,0.8791423,0.711988304,0,1
18556,19161,1,1,35,5,8.0,2,0,0,0.5,9,4,0,2,5,1,0,1,3,4,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0.551569507,1.0,0,1
18557,19162,1,1,35,14,4.0,0,2,2,3.5,3,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,0,1,0.0,0.0,0,0
18558,19164,0,0,35,24,8.0,2,3,3,1.5,9,5,0,4,5,3,0,0,3,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,0,1
18559,19165,1,1,20,20,7.0,0,0,0,0.5,3,5,0,5,0,2,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
18560,19166,1,1,25,25,7.0,2,2,2,1.5,2,6,1,5,1,2,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,4,6,3,0,0.0,0.0,0,1
18561,19167,1,1,40,15,6.082216088328075,0,1,1,0.5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0
18562,19168,1,1,20,5,7.0,2,3,3,1.5,2,1,2,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,3,0,0,0,0.0,0.0,0,1
18563,19169,1,0,35,7,1.0,0,2,2,1.5,3,4,1,2,2,0,0,0,1,2,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,4,6,0,1,0.213096559,0.405382908,1,0
18564,19171,0,0,30,16,6.0,2,3,3,2.5,7,6,0,5,2,5,0,0,2,4,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0.937313433,1.0,0,1
18565,19172,0,0,35,4,6.0,2,3,3,1.5,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,10,0,2,0.0,0.0,0,1
18566,19173,0,0,55,24,5.0,0,1,1,0.5,2,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0
18567,19174,1,1,25,8,6.0,2,0,0,0.5,4,6,3,1,0,2,1,0,1,4,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.612021858,0.99795082,0,1
18568,19175,1,1,25,18,7.0,2,1,1,1.5,8,2,0,2,3,5,0,1,2,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0.49328215,1.402111324,0,1
18569,19176,1,1,30,8,8.0,2,1,1,2.5,5,4,2,2,1,2,1,1,1,3,1,0,2,0,0,1,0,0,1,1,1,1,1,1,0,4,8,0,0,0.375661376,0.644179894,1,1
18570,19177,1,0,20,12,10.0,1,0,0,0.5,5,6,2,3,3,5,1,0,1,4,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,4,0,0,0,0.0,0.0,0,1
18571,19178,1,1,20,20,10.0,1,0,0,0.5,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,3,0.392504931,0.360207101,0,0
18572,19179,1,1,20,22,6.0,2,1,1,0.5,2,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.916010499,1.917322835,0,1
18573,19180,1,1,20,14,10.0,1,3,3,2.5,2,4,2,1,2,2,1,0,1,2,1,0,2,0,1,0,0,0,1,1,0,0,1,0,1,4,0,0,0,0.0,0.0,0,1
18574,19181,1,0,20,3,6.0,2,3,3,1.5,5,4,1,4,1,1,0,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0,1
18575,19184,1,1,30,9,4.0,0,1,1,3.5,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10,0,3,1.0,0.649333333,0,0
18576,19185,1,0,40,24,6.0,0,0,0,0.5,10,6,1,5,2,5,0,0,3,4,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1.0,2.993852459,0,1
18577,19186,0,0,25,5,5.0,0,1,1,1.5,3,4,2,2,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
18578,19187,1,1,25,14,9.0,1,1,1,3.5,1,2,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.664009112,0,0
18579,19188,1,1,20,9,5.0,1,0,0,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0.0,0.0,0,1
18580,19189,1,1,25,6,7.0,1,0,0,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.0,2.26863354,0,0
18581,19190,1,1,25,8,8.0,2,0,0,1.5,4,1,1,3,1,1,0,0,2,1,0,2,1,0,0,0,0,0,1,1,1,0,1,0,0,4,0,0,1,0.0,0.0,0,0
18582,19191,1,1,25,11,8.0,0,2,2,3.5,2,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0.986918605,0.530886628,0,1
18583,19192,1,1,25,4,8.0,1,0,0,3.5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0.874407583,0.865521327,0,0
18584,19193,1,1,20,8,8.0,2,2,2,1.5,2,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,10,3,2,0.912133891,1.0,0,1
18585,19194,1,0,20,12,7.0,2,3,3,0.5,3,1,0,1,0,1,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0.954545455,1.006198347,0,1
18586,19195,1,0,25,25,8.0,2,2,2,1.5,7,2,0,3,2,3,0,0,1,2,0,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0,1
18587,19196,1,1,30,2,5.0,0,2,2,1.5,1,3,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0.0,0.0,0,1
18588,19197,0,0,45,12,3.0,0,2,2,1.5,2,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.767263427,0.934143223,0,0
18589,19198,1,0,30,17,9.0,1,2,2,2.5,6,2,1,1,4,3,0,0,3,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,4,1,0,3,1.0,7.098498233,0,1
18590,19199,1,0,20,25,9.0,1,0,0,1.5,3,4,0,1,3,3,0,0,1,3,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
18591,19200,0,0,35,3,5.0,0,3,3,1.5,5,4,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.921686747,0.880120482,0,0
18592,19201,1,1,30,12,5.0,0,3,3,2.5,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.221715328,0,0
18593,19203,1,1,20,4,6.0,2,1,1,2.5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1.0,1.339547677,0,1
